size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
1.5,-1.0,1.05,27,12.119841814041138,1.3466490904490154,0.3063983770896116,"[1.4118859767913818, 1.1476891040802002, 1.94697904586792, 1.7076518535614014, 1.2752079963684082, 0.9798579216003418, 1.0833730697631836, 1.0674328804016113, 1.4997639656066895]"
4.0,1.0,2.8,12,5.937176704406738,1.4842941761016846,0.272569610610627,"[1.4036760330200195, 1.0757379531860352, 1.7742328643798828, 1.6835298538208008]"
2.0,-1.0,1.4,21,9.905744314193726,1.4151063305991036,0.555914840527152,"[0.8472840785980225, 1.8195772171020508, 1.8483660221099854, 0.5717179775238037, 1.115448236465454, 2.2436399459838867, 1.4597108364105225]"
4.0,-1.0,2.8,15,5.418147087097168,1.0836294174194336,0.6778030849279848,"[1.403757095336914, 0.2515449523925781, 0.3322911262512207, 1.9796369075775146, 1.4509170055389404]"
1.0,1.0,0.7,21,17.879931926727295,2.5542759895324707,1.9258449574098453,"[2.227522134780884, 2.163485050201416, 1.4438772201538086, 7.074844837188721, 1.4673569202423096, 0.8672287464141846, 2.6356170177459717]"
2.0,1.0,1.4,27,13.70821213722229,1.5231346819135878,0.8718300131320078,"[1.8581876754760742, 0.5799827575683594, 0.8120827674865723, 2.79079008102417, 0.9562387466430664, 1.6199498176574707, 1.93998122215271, 2.8436591625213623, 0.3073399066925049]"
1.0,-1.0,0.7,24,13.609809875488281,1.7012262344360352,1.9336465343701243,"[0.979780912399292, 6.4803807735443115, 0.26772308349609375, 2.643558979034424, 0.2598130702972412, 0.988123893737793, 0.8831970691680908, 1.1072320938110352]"
0.5,-1.0,0.35,21,16.53478503227234,2.362112147467477,0.8028441336005177,"[1.123459815979004, 2.530994176864624, 2.518845796585083, 2.1842260360717773, 1.4516921043395996, 3.1876120567321777, 3.5379550457000732]"
1.5,1.0,1.05,18,19.51602816581726,3.2526713609695435,1.3356540266248924,"[4.545992374420166, 3.6438331604003906, 0.37159085273742676, 3.555500030517578, 3.4917078018188477, 3.9074039459228516]"
0.5,1.0,0.35,21,13.608465194702148,1.9440664563860213,1.0933673837117002,"[1.2438700199127197, 2.027244806289673, 1.7555110454559326, 1.9877550601959229, 0.6277341842651367, 4.3869709968566895, 1.5793790817260742]"
1.0,1.0,0.7,27,17.043086051940918,1.8936762279934354,1.1715886458112064,"[2.3318278789520264, 3.659346103668213, 1.1863439083099365, 1.9417369365692139, 0.5717339515686035, 2.6133382320404053, 0.7791199684143066, 3.5639379024505615, 0.39570116996765137]"
4.0,-1.0,2.8,18,7.693126440048218,1.2821877400080364,1.057230584457935,"[0.9796421527862549, 0.3477320671081543, 3.4671947956085205, 1.2754912376403809, 0.29950499534606934, 1.323561191558838]"
0.5,1.0,0.35,18,20.731930255889893,3.455321709314982,1.964419007796728,"[6.9135730266571045, 2.6560239791870117, 2.632301092147827, 4.920032024383545, 0.7360260486602783, 2.873974084854126]"
1.5,1.0,1.05,21,23.313453912734985,3.3304934161049977,2.65823335207085,"[5.250150918960571, 3.776331901550293, 0.9566290378570557, 1.6446290016174316, 2.108643054962158, 8.748176097869873, 0.8288938999176025]"
1.0,-1.0,0.7,18,18.685659408569336,3.114276568094889,1.542422000402908,"[4.01348090171814, 3.2527239322662354, 5.684506893157959, 3.149049758911133, 0.9728739261627197, 1.6130239963531494]"
1.5,-1.0,1.05,30,16.013274669647217,1.6013274669647217,0.8235075517552692,"[3.381075859069824, 0.724869966506958, 0.7169151306152344, 1.4240930080413818, 0.5407729148864746, 2.4457480907440186, 1.6368720531463623, 2.0207276344299316, 1.476989984512329, 1.6452100276947021]"
0.5,-1.0,0.35,21,13.427359580993652,1.9181942258562361,1.0640502573549182,"[2.445021867752075, 0.8461041450500488, 3.9487969875335693, 2.5888328552246094, 1.5568418502807617, 0.7171750068664551, 1.3245868682861328]"
4.0,1.0,2.8,24,12.086385011672974,1.5107981264591217,0.8295688513424015,"[0.5800628662109375, 0.6369080543518066, 2.6127359867095947, 1.724971055984497, 2.4609251022338867, 0.6928009986877441, 0.9889829158782959, 2.388998031616211]"
2.0,1.0,1.4,27,18.675082683563232,2.0750091870625815,0.9124573625382193,"[1.8613011837005615, 3.4131460189819336, 1.4850142002105713, 1.8500900268554688, 2.6454200744628906, 1.5570120811462402, 1.7330999374389648, 0.5571119785308838, 3.5728871822357178]"
2.0,-1.0,1.4,21,10.57762360572815,1.5110890865325928,0.7027248204942683,"[1.7090601921081543, 1.237112045288086, 2.9417569637298584, 1.0689680576324463, 1.3489291667938232, 0.5064599514007568, 1.7653372287750244]"
0.5,1.0,0.35,21,20.79456925392151,2.9706527505602156,1.4276179132613862,"[4.59718918800354, 3.08491587638855, 4.98895788192749, 0.8524770736694336, 1.813298225402832, 3.6208739280700684, 1.8368570804595947]"
1.0,1.0,0.7,21,22.618504285812378,3.2312148979731967,1.3801654076955914,"[5.27974796295166, 3.172258138656616, 5.211673259735107, 3.1164019107818604, 2.0846211910247803, 1.5485527515411377, 2.205249071121216]"
1.5,1.0,1.05,30,18.547664880752563,1.8547664880752563,1.2105850679199266,"[0.036051273345947266, 2.188786029815674, 4.029850006103516, 0.48410511016845703, 0.7007660865783691, 2.0290071964263916, 1.8690130710601807, 2.679758071899414, 3.3249809741973877, 1.2053470611572266]"
1.0,-1.0,0.7,21,16.53109049797058,2.36158435685294,0.49074449536261916,"[2.9810092449188232, 1.956732988357544, 2.053128957748413, 2.1567673683166504, 3.2291629314422607, 2.285254955291748, 1.8690340518951416]"
4.0,-1.0,2.8,15,8.687216997146606,1.7374433994293212,0.7878992524035515,"[1.6127228736877441, 3.1411168575286865, 1.3008081912994385, 1.8513882160186768, 0.7811808586120605]"
4.0,1.0,2.8,18,8.637072086334229,1.439512014389038,0.7787934777835844,"[1.2571990489959717, 2.740783214569092, 1.8599340915679932, 0.9297130107879639, 1.6124358177185059, 0.23700690269470215]"
2.0,-1.0,1.4,24,21.035102367401123,2.6293877959251404,1.4508343193250153,"[1.2044241428375244, 1.9643309116363525, 4.613431930541992, 3.644528865814209, 4.00946307182312, 0.661034107208252, 1.1330761909484863, 3.8048131465911865]"
0.5,-1.0,0.35,24,15.172062397003174,1.8965077996253967,0.7756099314208246,"[1.263289213180542, 2.147047758102417, 2.613051176071167, 3.340820074081421, 1.7886500358581543, 0.8610670566558838, 1.0973780155181885, 2.0607590675354004]"
2.0,1.0,1.4,27,21.361985445022583,2.3735539383358426,1.0405882059747922,"[1.4053468704223633, 1.7009809017181396, 4.052677154541016, 1.8569748401641846, 2.7410590648651123, 1.2556397914886475, 3.988363742828369, 2.9558300971984863, 1.4051129817962646]"
1.5,-1.0,1.05,27,18.051624536514282,2.005736059612698,1.2529044839627135,"[1.6046857833862305, 2.045064926147461, 2.9403860569000244, 3.0526621341705322, 0.6610560417175293, 1.7726998329162598, 4.572835683822632, 0.43712687492370605, 0.9651072025299072]"
