size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
2.0,-1.0,1.4,30,10.19995665550232,1.019995665550232,0.3063310744608289,"[0.3874092102050781, 0.9345951080322266, 0.8996078968048096, 0.6998052597045898, 1.1396479606628418, 1.2113821506500244, 1.4372389316558838, 1.3442411422729492, 1.2706489562988281, 0.8753800392150879]"
4.0,1.0,2.8,15,3.2562270164489746,0.651245403289795,0.3314506607514948,"[0.476276159286499, 1.2528839111328125, 0.5955750942230225, 0.2598390579223633, 0.6716527938842773]"
0.5,-1.0,0.35,27,12.23346996307373,1.3592744403415256,0.7247140673162563,"[1.7709650993347168, 2.6358749866485596, 1.987394094467163, 0.7639460563659668, 0.8595318794250488, 0.3875150680541992, 1.331691026687622, 1.940838098526001, 0.5557136535644531]"
1.0,1.0,0.7,21,7.84145450592041,1.1202077865600586,0.42308385610331933,"[0.4037790298461914, 1.3528661727905273, 1.5131559371948242, 1.3074889183044434, 0.7642378807067871, 0.8402502536773682, 1.6596763134002686]"
0.5,1.0,0.35,18,4.1699323654174805,0.6949887275695801,0.2547310331094476,"[0.4913640022277832, 0.6723260879516602, 0.5965597629547119, 0.5557692050933838, 0.6024091243743896, 1.2515041828155518]"
1.0,-1.0,0.7,27,9.154592514038086,1.0171769460042317,0.5756208492278412,"[0.07582592964172363, 1.679887056350708, 1.1557378768920898, 1.4446020126342773, 0.443666934967041, 0.7394809722900391, 1.3445487022399902, 1.8113179206848145, 0.45952510833740234]"
1.5,-1.0,1.05,30,12.14931583404541,1.214931583404541,0.47555824275039427,"[0.9407250881195068, 1.7243781089782715, 1.5793850421905518, 0.9956037998199463, 0.7317428588867188, 1.571444034576416, 0.8034827709197998, 2.0674290657043457, 0.5154578685760498, 1.2196671962738037]"
1.5,1.0,1.05,21,4.630953550338745,0.661564792905535,0.25968686180198824,"[0.41156911849975586, 0.45903468132019043, 0.5395760536193848, 0.9474649429321289, 0.8503999710083008, 0.37138986587524414, 1.0515189170837402]"
2.0,1.0,1.4,6,1.6536850929260254,0.8268425464630127,0.35924744606018066,"[1.1860899925231934, 0.46759510040283203]"
4.0,-1.0,2.8,18,6.653223752975464,1.1088706254959106,0.4240174388407538,"[0.7238068580627441, 1.0678539276123047, 1.371708869934082, 1.9074580669403076, 0.6908719539642334, 0.891524076461792]"
