size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
0.5,1.0,0.35,36,4.596554279327393,0.3830461899439494,0.33795936907340124,"[0.45998692512512207, 0.20391201972961426, 1.3956589698791504, 0.08346700668334961, 0.10797882080078125, 0.21968483924865723, 0.24398207664489746, 0.5228948593139648, 0.29930591583251953, 0.5637800693511963, 0.24386978149414062, 0.252032995223999]"
1.0,-1.0,0.7,51,4.3322577476501465,0.2548386910382439,0.09277830397304851,"[0.18797588348388672, 0.2839488983154297, 0.18789100646972656, 0.10781598091125488, 0.41214609146118164, 0.2596931457519531, 0.2762131690979004, 0.46985697746276855, 0.3796977996826172, 0.15587401390075684, 0.2914719581604004, 0.259782075881958, 0.25977492332458496, 0.19589018821716309, 0.24359393119812012, 0.21173977851867676, 0.14889192581176758]"
4.0,1.0,2.8,24,2.453734874725342,0.3067168593406677,0.2377043187650547,"[0.3637349605560303, 0.13162016868591309, 0.2116081714630127, 0.8916621208190918, 0.12386512756347656, 0.13982105255126953, 0.2438511848449707, 0.34757208824157715]"
4.0,-1.0,2.8,21,1.866225242614746,0.26660360608782085,0.08381856780254844,"[0.251431941986084, 0.347553014755249, 0.18799209594726562, 0.20334291458129883, 0.39583516120910645, 0.1560659408569336, 0.3240041732788086]"
0.5,-1.0,0.35,27,2.522052526473999,0.280228058497111,0.12746867679117305,"[0.23612213134765625, 0.23555874824523926, 0.5554869174957275, 0.2119898796081543, 0.19571995735168457, 0.4279460906982422, 0.20380067825317383, 0.12390899658203125, 0.33151912689208984]"
1.5,1.0,1.05,45,4.843859910964966,0.32292399406433103,0.1647879124215309,"[0.17981815338134766, 0.34765172004699707, 0.33181214332580566, 0.34773683547973633, 0.20383405685424805, 0.24392294883728027, 0.15598678588867188, 0.2355790138244629, 0.3396642208099365, 0.18767499923706055, 0.5123469829559326, 0.3559701442718506, 0.2598400115966797, 0.8421199321746826, 0.29990196228027344]"
2.0,-1.0,1.4,36,4.555900573730469,0.37965838114420575,0.22026115921148356,"[0.37123680114746094, 0.1958150863647461, 0.34783077239990234, 0.21183180809020996, 0.3080940246582031, 0.25151777267456055, 0.28389906883239746, 0.25181007385253906, 0.9071931838989258, 0.4595818519592285, 0.19561314582824707, 0.7714769840240479]"
2.0,1.0,1.4,36,5.412486791610718,0.4510405659675598,0.2257710183966313,"[0.3874690532684326, 0.3479888439178467, 0.28609800338745117, 0.25985097885131836, 0.5129678249359131, 0.4840388298034668, 0.3637831211090088, 0.5557210445404053, 0.16368699073791504, 0.2839341163635254, 0.7710897922515869, 0.9958581924438477]"
1.0,1.0,0.7,51,6.072327613830566,0.35719574199003334,0.13291530098463075,"[0.3796987533569336, 0.5319030284881592, 0.15575098991394043, 0.307694673538208, 0.33997106552124023, 0.2359178066253662, 0.23584794998168945, 0.29949212074279785, 0.34739184379577637, 0.35570597648620605, 0.3158578872680664, 0.30715513229370117, 0.2999889850616455, 0.7633419036865234, 0.29979968070983887, 0.42917394638061523, 0.4676358699798584]"
1.5,-1.0,1.05,36,3.5575718879699707,0.29646432399749756,0.10092400537087133,"[0.2358090877532959, 0.09168386459350586, 0.5397739410400391, 0.3957099914550781, 0.31574392318725586, 0.2916910648345947, 0.22739791870117188, 0.3157460689544678, 0.3158390522003174, 0.26781797409057617, 0.2678980827331543, 0.29246091842651367]"
1.5,-1.0,1.05,42,4.524478912353516,0.32317706516810824,0.14880665248531663,"[0.32339978218078613, 0.475553035736084, 0.5556948184967041, 0.4520277976989746, 0.21189522743225098, 0.26811790466308594, 0.07587194442749023, 0.23544812202453613, 0.4117288589477539, 0.14766931533813477, 0.21970224380493164, 0.5965487957000732, 0.31543684005737305, 0.23538422584533691]"
2.0,-1.0,1.4,33,3.577191114425659,0.32519919222051447,0.2932942966303141,"[0.36371302604675293, 0.2915189266204834, 0.1077578067779541, 0.20374679565429688, 0.21179699897766113, 0.2277979850769043, 0.267852783203125, 0.09187197685241699, 0.29976820945739746, 1.2194886207580566, 0.29187798500061035]"
4.0,-1.0,2.8,15,1.7789630889892578,0.35579261779785154,0.34186136781845416,"[0.21158313751220703, 0.12376618385314941, 0.179978609085083, 1.0358121395111084, 0.22782301902770996]"
2.0,1.0,1.4,24,2.7655951976776123,0.34569939970970154,0.21452688218339064,"[0.2837541103363037, 0.24387693405151367, 0.22770118713378906, 0.18799281120300293, 0.8755466938018799, 0.1793348789215088, 0.33969569206237793, 0.42769289016723633]"
0.5,-1.0,0.35,30,3.8664612770080566,0.38664612770080564,0.09487520438979127,"[0.5127198696136475, 0.40353822708129883, 0.3155801296234131, 0.2358410358428955, 0.40366506576538086, 0.323779821395874, 0.571444034576416, 0.31603288650512695, 0.42803001403808594, 0.35583019256591797]"
0.5,1.0,0.35,33,3.4725403785705566,0.3156854889609597,0.1318188127232843,"[0.49187612533569336, 0.33934903144836426, 0.21176981925964355, 0.2517859935760498, 0.1640150547027588, 0.3315749168395996, 0.15496587753295898, 0.25173187255859375, 0.46009278297424316, 0.5715389251708984, 0.24383997917175293]"
1.0,1.0,0.7,51,6.94792103767395,0.40870123751023235,0.3689380127923921,"[0.580502986907959, 0.3085618019104004, 0.28386473655700684, 0.14030098915100098, 0.26790404319763184, 0.6917018890380859, 0.2917320728302002, 0.512380838394165, 0.21965789794921875, 0.22768807411193848, 0.2035839557647705, 0.5226643085479736, 0.4277079105377197, 0.09970831871032715, 0.3240220546722412, 1.731342077255249, 0.11459708213806152]"
1.5,1.0,1.05,42,4.5408501625061035,0.3243464401790074,0.1396848079003663,"[0.2756388187408447, 0.26001811027526855, 0.21247315406799316, 0.2436230182647705, 0.6033320426940918, 0.22768497467041016, 0.17167901992797852, 0.37943387031555176, 0.48363399505615234, 0.36384105682373047, 0.1796278953552246, 0.23639917373657227, 0.6034560203552246, 0.30000901222229004]"
1.0,-1.0,0.7,51,8.525727033615112,0.501513354918536,0.2529729490926248,"[0.38804006576538086, 0.2675349712371826, 0.24420595169067383, 0.37172579765319824, 0.3875899314880371, 0.5229289531707764, 0.4279298782348633, 0.7236819267272949, 0.8507959842681885, 0.38800692558288574, 0.3556182384490967, 0.3641641139984131, 0.355579137802124, 0.38779497146606445, 0.46751832962036133, 1.274784803390503, 0.7478270530700684]"
4.0,1.0,2.8,18,2.8452658653259277,0.4742109775543213,0.4547862344818014,"[0.2672388553619385, 0.3954291343688965, 0.3877749443054199, 0.2114109992980957, 0.11576294898986816, 1.467648983001709]"
