size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
0.5,-1.0,0.35,15,6.423186779022217,1.2846373558044433,0.5400463053093187,"[2.3161427974700928, 1.266956090927124, 0.8585920333862305, 0.849898099899292, 1.1315977573394775]"
4.0,-1.0,2.8,15,4.64483118057251,0.9289662361145019,0.2943805685438188,"[0.7662839889526367, 0.9954900741577148, 0.8509941101074219, 0.5794720649719238, 1.4525909423828125]"
4.0,1.0,2.8,12,5.9975340366363525,1.4993835091590881,0.7945259898233723,"[2.3874669075012207, 0.7080750465393066, 0.707510232925415, 2.19448184967041]"
1.0,-1.0,0.7,24,7.3633317947387695,0.9204164743423462,0.35488460161128454,"[0.9387140274047852, 0.6511290073394775, 1.163999080657959, 0.9880897998809814, 1.6789569854736328, 0.8389818668365479, 0.6436760425567627, 0.45978498458862305]"
0.5,1.0,0.35,18,7.760678052902222,1.2934463421503704,0.5581054477764233,"[1.4366090297698975, 0.8503561019897461, 1.235522985458374, 1.6868250370025635, 0.41158390045166016, 2.1397809982299805]"
2.0,1.0,1.4,21,7.740299463272095,1.1057570661817278,0.4251244673895968,"[0.7661480903625488, 0.939887285232544, 1.4990649223327637, 1.9799129962921143, 0.8193249702453613, 0.932441234588623, 0.8035199642181396]"
2.0,-1.0,1.4,18,6.521282196044922,1.086880366007487,0.49527689729643004,"[1.1013967990875244, 1.9964721202850342, 0.8997211456298828, 0.33972716331481934, 1.2515268325805664, 0.9324381351470947]"
1.0,1.0,0.7,15,6.2815282344818115,1.2563056468963623,0.35454239683553646,"[1.8271880149841309, 0.8676958084106445, 0.8998022079467773, 1.2752141952514648, 1.411628007888794]"
1.5,1.0,1.05,24,7.105714321136475,0.8882142901420593,0.718677936572814,"[2.6190590858459473, 0.9473779201507568, 0.24370598793029785, 1.2276890277862549, 0.5474779605865479, 0.6799230575561523, 0.46788811683654785, 0.3725931644439697]"
1.5,-1.0,1.05,15,4.470439434051514,0.8940878868103027,0.20373602746009375,"[0.6514172554016113, 0.9636797904968262, 1.195303201675415, 0.979802131652832, 0.6802370548248291]"
4.0,1.0,2.8,18,5.1668665409088135,0.8611444234848022,0.30370276815534525,"[0.7960419654846191, 1.1006100177764893, 0.9874029159545898, 1.2754459381103516, 0.6597046852111816, 0.34766101837158203]"
0.5,1.0,0.35,27,7.26473069190979,0.8071922991010878,0.413143774633381,"[1.6906089782714844, 0.7311899662017822, 0.7658066749572754, 0.8669240474700928, 0.35563111305236816, 0.6281998157501221, 0.49181318283081055, 0.41890501976013184, 1.3156518936157227]"
2.0,-1.0,1.4,9,5.277500629425049,1.7591668764750164,0.8013896539875943,"[2.0261948108673096, 2.5795187950134277, 0.6717870235443115]"
0.5,-1.0,0.35,21,7.816931962966919,1.1167045661381312,0.3646691685976953,"[1.3555409908294678, 0.612058162689209, 1.3076729774475098, 1.0593898296356201, 1.778531789779663, 0.8756341934204102, 0.8281040191650391]"
2.0,1.0,1.4,18,7.95655632019043,1.3260927200317383,0.7968375130533867,"[2.1122381687164307, 0.6806640625, 2.610992193222046, 0.37932586669921875, 1.3244860172271729, 0.8488500118255615]"
1.5,1.0,1.05,24,7.845396041870117,0.9806745052337646,0.5782766936919588,"[1.3643229007720947, 2.22723388671875, 0.5153248310089111, 0.9324002265930176, 0.41989612579345703, 0.34751009941101074, 1.1551711559295654, 0.8835368156433105]"
1.0,-1.0,0.7,21,8.885656833648682,1.2693795476640974,0.899959320048439,"[2.5954010486602783, 1.1637272834777832, 1.0276191234588623, 0.8843839168548584, 0.2677152156829834, 2.6150569915771484, 0.3317532539367676]"
1.5,-1.0,1.05,24,7.407739639282227,0.9259674549102783,0.3382799056474073,"[1.1003940105438232, 0.3396899700164795, 0.6435530185699463, 1.4836738109588623, 0.9076218605041504, 1.2697081565856934, 0.7472808361053467, 0.9158179759979248]"
4.0,-1.0,2.8,15,6.108228921890259,1.2216457843780517,0.5323796948256979,"[1.7725920677185059, 1.6439218521118164, 1.4443860054016113, 0.9156451225280762, 0.331683874130249]"
1.0,1.0,0.7,24,11.571021318435669,1.4463776648044586,1.1305361693976792,"[1.17647385597229, 3.7068889141082764, 0.331528902053833, 1.7728071212768555, 0.4282338619232178, 1.307676076889038, 0.27570581436157227, 2.571706771850586]"
0.5,1.0,0.35,24,5.46263313293457,0.6828291416168213,0.3518900452715591,"[1.0998880863189697, 0.5815560817718506, 0.2679150104522705, 0.6908950805664062, 0.7795557975769043, 0.3078300952911377, 1.3235750198364258, 0.41141796112060547]"
1.0,1.0,0.7,21,7.6722095012664795,1.0960299287523543,0.5855478964932685,"[0.26773715019226074, 1.9634029865264893, 1.49183988571167, 1.539566993713379, 0.6109020709991455, 0.5149471759796143, 1.283813238143921]"
4.0,1.0,2.8,15,4.139974594116211,0.8279949188232422,0.3983745941692701,"[1.1021418571472168, 0.43558382987976074, 0.6116940975189209, 0.51485276222229, 1.4757020473480225]"
0.5,-1.0,0.35,18,5.918050050735474,0.986341675122579,0.37011096336725513,"[1.251694917678833, 0.7723782062530518, 0.8611471652984619, 1.1147267818450928, 0.37937307357788086, 1.5387299060821533]"
4.0,-1.0,2.8,12,3.3945846557617188,0.8486461639404297,0.2820253590043849,"[1.1877288818359375, 1.0075929164886475, 0.7637889385223389, 0.4354739189147949]"
1.0,-1.0,0.7,18,7.075832843780518,1.1793054739634197,0.5315076906938304,"[0.987130880355835, 0.8996801376342773, 1.0187780857086182, 1.8118610382080078, 0.41959095001220703, 1.9387917518615723]"
1.5,1.0,1.05,21,11.506089448928833,1.6437270641326904,1.0600064330032557,"[3.3597521781921387, 0.4037792682647705, 1.175144910812378, 1.1240129470825195, 0.6910059452056885, 1.7006571292877197, 3.051737070083618]"
2.0,1.0,1.4,24,7.834554672241211,0.9793193340301514,0.43853347175594376,"[1.1159040927886963, 0.37171387672424316, 1.7159459590911865, 0.7797479629516602, 0.672360897064209, 1.491452932357788, 0.5479748249053955, 1.1394541263580322]"
2.0,-1.0,1.4,12,6.328953981399536,1.582238495349884,0.42278183934712293,"[1.299504041671753, 1.1636559963226318, 1.605860948562622, 2.2599329948425293]"
1.5,-1.0,1.05,27,7.7233240604400635,0.8581471178266737,0.63775071011375,"[0.49117374420166016, 0.8499829769134521, 0.6294519901275635, 1.8116660118103027, 0.31549596786499023, 2.171621084213257, 0.4038350582122803, 0.28390026092529297, 0.7661969661712646]"
