size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
2.0,-1.0,1.4,6,5.10938286781311,2.554691433906555,0.8648144006729126,"[1.6898770332336426, 3.4195058345794678]"
0.5,-1.0,0.35,12,10.797908306121826,2.6994770765304565,1.6134173867223347,"[2.5796592235565186, 5.267171144485474, 2.111543893814087, 0.8395340442657471]"
1.0,-1.0,0.7,15,9.914493083953857,1.9828986167907714,0.9040051141522878,"[2.8356821537017822, 1.5212337970733643, 2.278609037399292, 2.8274319171905518, 0.4515361785888672]"
4.0,-1.0,2.8,18,9.094407796859741,1.5157346328099568,0.7191359634841553,"[2.1315159797668457, 0.8195631504058838, 1.437041997909546, 2.6900007724761963, 0.5966179370880127, 1.4196679592132568]"
1.0,1.0,0.7,12,12.798690795898438,3.1996726989746094,2.050387680849351,"[6.707404136657715, 2.3871171474456787, 1.520463228225708, 2.183706283569336]"
2.0,1.0,1.4,12,14.420217514038086,3.6050543785095215,0.9159098223249447,"[4.011398792266846, 2.6185638904571533, 2.8829517364501953, 4.907303094863892]"
1.5,1.0,1.05,15,13.527575254440308,2.7055150508880614,1.5861819452767585,"[2.026583194732666, 2.8669869899749756, 2.7561728954315186, 5.3864991664886475, 0.4913330078125]"
1.5,-1.0,1.05,12,7.125828742980957,1.7814571857452393,0.7865472216430629,"[2.371713876724243, 2.4436028003692627, 0.4831211566925049, 1.8273909091949463]"
4.0,1.0,2.8,18,10.11521315574646,1.6858688592910767,0.9048882275709894,"[1.066911220550537, 1.571760892868042, 0.8676378726959229, 3.618515968322754, 1.3547191619873047, 1.6356680393218994]"
0.5,1.0,0.35,18,12.412662982940674,2.068777163823446,1.527250022188646,"[0.7790770530700684, 3.0916450023651123, 3.3396239280700684, 0.41950106620788574, 4.227439880371094, 0.5553760528564453]"
4.0,1.0,2.8,18,7.903736591339111,1.3172894318898518,0.6214836423303406,"[0.7731032371520996, 1.2112059593200684, 2.110520124435425, 0.5717892646789551, 2.185809850692749, 1.0513081550598145]"
0.5,1.0,0.35,18,11.19683313369751,1.8661388556162517,0.9764333725394735,"[2.7073261737823486, 1.747663974761963, 0.5396687984466553, 3.011430025100708, 2.5390501022338867, 0.6516940593719482]"
1.0,1.0,0.7,18,11.062242984771729,1.8437071641286213,1.3691991278440336,"[3.1152262687683105, 4.156413793563843, 1.0519130229949951, 1.7476277351379395, 0.5714850425720215, 0.41957712173461914]"
0.5,-1.0,0.35,15,10.780523538589478,2.1561047077178954,1.3354063544193988,"[1.4367878437042236, 4.491508960723877, 1.1317598819732666, 2.7877728939056396, 0.9326939582824707]"
1.5,1.0,1.05,27,13.118611335754395,1.4576234817504883,0.5810906973093459,"[0.7315819263458252, 1.5106728076934814, 2.3708009719848633, 1.0195720195770264, 0.7158060073852539, 1.2033770084381104, 2.187978982925415, 1.3521716594696045, 2.0266499519348145]"
4.0,-1.0,2.8,15,11.075223684310913,2.2150447368621826,1.3520329457917635,"[2.026761770248413, 1.7727539539337158, 4.164130210876465, 0.09964275360107422, 3.011934995651245]"
2.0,-1.0,1.4,12,11.841436386108398,2.9603590965270996,0.8384974648671175,"[2.923408031463623, 3.5357680320739746, 3.7716121673583984, 1.6106481552124023]"
1.0,-1.0,0.7,24,10.488409280776978,1.3110511600971222,0.8335111047667323,"[2.931098699569702, 0.48376893997192383, 1.8993659019470215, 1.4835829734802246, 1.8196308612823486, 0.979712963104248, 0.3876171112060547, 0.5036318302154541]"
1.5,-1.0,1.05,18,11.151336193084717,1.8585560321807861,1.4310526193019186,"[1.4994478225708008, 1.3315620422363281, 4.7019360065460205, 0.41944026947021484, 2.491292953491211, 0.7076570987701416]"
2.0,1.0,1.4,12,11.162791967391968,2.790697991847992,0.923525025566572,"[1.3449530601501465, 3.147775888442993, 3.8833529949188232, 2.786710023880005]"
1.0,-1.0,0.7,18,10.830176830291748,1.8050294717152913,0.9160571384127095,"[0.579556941986084, 2.251497268676758, 2.8754189014434814, 2.877563714981079, 0.891071081161499, 1.3550689220428467]"
1.5,-1.0,1.05,18,10.89395523071289,1.8156592051188152,0.9591340732885273,"[2.467452049255371, 0.5125448703765869, 1.2915892601013184, 2.8553202152252197, 2.8914759159088135, 0.875572919845581]"
2.0,-1.0,1.4,18,14.440796852111816,2.4067994753519693,1.5951173849684606,"[3.5072691440582275, 2.570888042449951, 2.687511920928955, 4.851814031600952, 0.3397037982940674, 0.4836099147796631]"
2.0,1.0,1.4,18,14.41393256187439,2.4023220936457315,1.3584501824984092,"[1.5551581382751465, 2.116706132888794, 2.1397440433502197, 5.387271165847778, 1.483449935913086, 1.7316031455993652]"
1.5,1.0,1.05,21,12.316044807434082,1.7594349724905831,0.7032714234747036,"[2.6437230110168457, 1.819734811782837, 2.2275400161743164, 1.934272050857544, 0.979694128036499, 0.49165797233581543, 2.2194228172302246]"
4.0,-1.0,2.8,9,6.417381286621094,2.1391270955403647,1.0641444688875077,"[0.6589810848236084, 2.643656015396118, 3.114744186401367]"
