size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
4.0,-1.0,2.8,24,9.052275896072388,1.1315344870090485,0.3326805963342397,"[0.8919680118560791, 0.7962918281555176, 1.1004161834716797, 1.5796310901641846, 1.0600740909576416, 1.23475980758667, 0.699509859085083, 1.6896250247955322]"
1.0,-1.0,0.7,18,7.730554819107056,1.2884258031845093,0.33320466201891963,"[0.9077372550964355, 1.1968579292297363, 1.9411401748657227, 1.0515730381011963, 1.1959621906280518, 1.437284231185913]"
0.5,1.0,0.35,21,12.165576457977295,1.7379394939967565,0.7104301535377927,"[1.739783763885498, 2.8036019802093506, 2.7754480838775635, 1.0430498123168945, 0.932304859161377, 1.3796160221099854, 1.491771936416626]"
0.5,-1.0,0.35,18,7.58228874206543,1.2637147903442383,0.4371608741659932,"[1.4201250076293945, 0.8033089637756348, 2.04361891746521, 1.0435268878936768, 1.4681122303009033, 0.8035967350006104]"
1.0,1.0,0.7,24,13.490745544433594,1.6863431930541992,0.7310693369507618,"[3.235300064086914, 2.289245128631592, 1.291651964187622, 1.8757660388946533, 1.6909711360931396, 1.2053723335266113, 1.018711805343628, 0.8837270736694336]"
2.0,-1.0,1.4,24,8.721792936325073,1.0902241170406342,0.5113896311222262,"[0.8922410011291504, 1.6814777851104736, 0.7944869995117188, 1.25142502784729, 1.0838730335235596, 2.0269548892974854, 0.44356393814086914, 0.5477702617645264]"
2.0,1.0,1.4,27,10.207520723342896,1.1341689692603216,0.5621849297436733,"[0.25176310539245605, 0.9389371871948242, 1.0352129936218262, 2.0035390853881836, 1.0191521644592285, 0.7476511001586914, 1.1558599472045898, 2.155907154083252, 0.8994979858398438]"
1.5,-1.0,1.05,18,8.314650297164917,1.385775049527486,0.48043511911093584,"[0.7794969081878662, 1.8565518856048584, 1.8357329368591309, 0.9954268932342529, 1.8916897773742676, 0.955751895904541]"
1.5,1.0,1.05,21,16.75843858718872,2.3940626553126743,1.2668215780108738,"[3.979264974594116, 1.8486499786376953, 1.6597037315368652, 2.6357641220092773, 1.4917330741882324, 4.4355998039245605, 0.7077229022979736]"
4.0,1.0,2.8,30,8.94060230255127,0.8940602302551269,0.26540613258091467,"[1.0676040649414062, 0.7318611145019531, 1.067634105682373, 1.0677731037139893, 1.140052080154419, 0.6997261047363281, 0.5479049682617188, 1.3625941276550293, 0.5637679100036621, 0.6916847229003906]"
1.0,-1.0,0.7,21,10.053274869918823,1.4361821242741175,0.5981663229304173,"[1.4117250442504883, 0.934373140335083, 2.618864059448242, 1.963770866394043, 0.8835451602935791, 0.9328768253326416, 1.308119773864746]"
2.0,1.0,1.4,24,10.666502475738525,1.3333128094673157,0.5472330572261919,"[1.035527229309082, 2.0915818214416504, 1.0361320972442627, 0.5723021030426025, 1.9235711097717285, 1.835623025894165, 1.4990692138671875, 0.6726958751678467]"
1.5,1.0,1.05,27,15.014070987701416,1.6682301097446017,1.089404505862473,"[0.7797081470489502, 0.49164509773254395, 0.8507542610168457, 2.54803204536438, 0.6837608814239502, 2.1932311058044434, 1.803767204284668, 1.5875790119171143, 4.0755932331085205]"
4.0,1.0,2.8,33,8.984273672103882,0.8167521520094438,0.23914797485161535,"[0.6834800243377686, 0.5635128021240234, 0.7077560424804688, 0.5975501537322998, 1.0358059406280518, 0.7643740177154541, 0.9322512149810791, 0.7478160858154297, 1.2360131740570068, 0.5119462013244629, 1.203768014907837]"
0.5,-1.0,0.35,21,8.193190574645996,1.1704557963779993,0.4479525575421703,"[0.8759949207305908, 1.8921432495117188, 0.7788701057434082, 1.2911689281463623, 1.4674639701843262, 1.4118542671203613, 0.4756951332092285]"
0.5,1.0,0.35,24,10.330554008483887,1.2913192510604858,0.5596959137193582,"[0.8834311962127686, 1.2196180820465088, 0.6279990673065186, 0.48369789123535156, 1.7398569583892822, 1.3533179759979248, 2.0270440578460693, 1.995588779449463]"
1.0,1.0,0.7,27,12.757296085357666,1.4174773428175185,0.4410016405696566,"[1.3879008293151855, 0.9957172870635986, 1.8835678100585938, 0.8494081497192383, 1.7070672512054443, 2.227400064468384, 1.3555400371551514, 0.8831868171691895, 1.4675078392028809]"
1.5,-1.0,1.05,18,7.600645065307617,1.2667741775512695,0.4452392145096129,"[1.1755080223083496, 1.5310099124908447, 0.899287223815918, 0.9714479446411133, 0.891599178314209, 2.1317927837371826]"
4.0,-1.0,2.8,24,8.180899143218994,1.0226123929023743,0.41298068689343614,"[0.7644011974334717, 0.7314047813415527, 1.787930965423584, 0.42018818855285645, 1.2997407913208008, 1.0759532451629639, 0.7480630874633789, 1.3532168865203857]"
2.0,-1.0,1.4,24,7.944892168045044,0.9931115210056305,0.4477856854873501,"[1.6989960670471191, 0.8508038520812988, 0.8276662826538086, 0.5963430404663086, 0.7956809997558594, 0.8834810256958008, 1.779620885848999, 0.5123000144958496]"
1.5,-1.0,1.05,24,8.516495943069458,1.0645619928836823,0.4300325877256934,"[1.1398510932922363, 1.9480431079864502, 0.6197078227996826, 0.9397170543670654, 1.4381608963012695, 0.5230011940002441, 0.8481147289276123, 1.0599000453948975]"
1.0,-1.0,0.7,24,9.491289615631104,1.186411201953888,0.4912154813023891,"[0.9388828277587891, 0.7878179550170898, 2.155319929122925, 1.4678311347961426, 0.787611722946167, 1.6907799243927002, 0.7155640125274658, 0.9474821090698242]"
2.0,-1.0,1.4,30,7.8735692501068115,0.7873569250106811,0.23056581148156008,"[0.4835219383239746, 0.9959628582000732, 0.9322712421417236, 1.0755729675292969, 0.4037611484527588, 0.8198308944702148, 0.8403229713439941, 0.763869047164917, 1.0438179969787598, 0.5146381855010986]"
1.5,1.0,1.05,21,11.345818519592285,1.6208312170846122,0.8255883508486165,"[3.220656156539917, 0.6829099655151367, 1.731661081314087, 1.043785810470581, 0.9799761772155762, 1.3550550937652588, 2.3317742347717285]"
4.0,1.0,2.8,25,12.92804765701294,1.4364497396681044,1.27788822944396,"[1.2356770038604736, 1.1393280029296875, 1.3546979427337646, 0.31526994705200195, 0.5636758804321289, 0.11627388000488281, 1.3513739109039307, 4.625292062759399, 2.22645902633667]"
0.5,-1.0,0.35,24,8.763363361358643,1.0954204201698303,0.4042018523740977,"[1.5219769477844238, 1.3796038627624512, 1.0518109798431396, 0.715792179107666, 1.8041610717773438, 0.5557992458343506, 0.8836469650268555, 0.8505721092224121]"
4.0,-1.0,2.8,27,6.362905979156494,0.7069895532396104,0.2165234743761573,"[0.7650351524353027, 0.8594968318939209, 1.075895071029663, 0.8196930885314941, 0.3397669792175293, 0.8677330017089844, 0.4758110046386719, 0.5797488689422607, 0.579725980758667]"
1.0,1.0,0.7,27,8.686456203460693,0.9651618003845215,0.20677921742045144,"[1.1015100479125977, 0.935122013092041, 1.2515590190887451, 1.1320130825042725, 0.859626054763794, 0.6998090744018555, 0.7797720432281494, 1.227660894393921, 0.6993839740753174]"
0.5,1.0,0.35,33,10.678080320358276,0.9707345745780251,0.6290449507984389,"[0.09170413017272949, 0.24396705627441406, 1.195711374282837, 0.683527946472168, 2.2910780906677246, 0.8278019428253174, 0.7231171131134033, 0.45974278450012207, 0.9308547973632812, 1.6194159984588623, 1.611159086227417]"
2.0,1.0,1.4,33,10.207076072692871,0.9279160066084429,0.3929545011379053,"[0.7711989879608154, 0.9223980903625488, 1.08408522605896, 1.618844985961914, 0.04367399215698242, 0.7002990245819092, 1.3795130252838135, 0.7795660495758057, 1.2276122570037842, 0.9001321792602539, 0.779752254486084]"
