size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
4.0,-1.0,2.8,24,5.117178201675415,0.6396472752094269,0.14112613325859538,"[0.6906750202178955, 0.4834940433502197, 0.48366785049438477, 0.8597350120544434, 0.7711539268493652, 0.571552038192749, 0.4917111396789551, 0.7651891708374023]"
1.5,-1.0,1.05,21,7.2683470249176025,1.0383352892739433,0.6245183877173197,"[0.315899133682251, 0.9638819694519043, 2.11442494392395, 1.1088030338287354, 0.7868459224700928, 1.686276912689209, 0.29221510887145996]"
1.0,-1.0,0.7,30,9.950416088104248,0.9950416088104248,0.7066173653871721,"[0.7078793048858643, 0.579582929611206, 1.3076460361480713, 0.6359028816223145, 2.3876631259918213, 0.05167794227600098, 2.163814067840576, 0.848294734954834, 0.5042030811309814, 0.7637519836425781]"
2.0,1.0,1.4,24,7.035023212432861,0.8793779015541077,0.4531588423508717,"[1.1010560989379883, 0.2999567985534668, 0.8393778800964355, 0.7643909454345703, 1.899815320968628, 0.8837089538574219, 0.4353048801422119, 0.8114123344421387]"
0.5,1.0,0.35,21,9.79194188117981,1.3988488401685442,0.6759484192107009,"[2.1950480937957764, 0.6827130317687988, 1.5716578960418701, 0.9390430450439453, 2.5554628372192383, 0.8201501369476318, 1.0278668403625488]"
2.0,-1.0,1.4,18,6.912710189819336,1.1521183649698894,0.3808171628668417,"[1.5877361297607422, 0.3794400691986084, 1.1869819164276123, 1.2715399265289307, 1.083575963973999, 1.4034361839294434]"
0.5,-1.0,0.35,18,7.329897880554199,1.2216496467590332,0.4785553595848338,"[0.9556877613067627, 0.8037471771240234, 1.5715301036834717, 0.7657160758972168, 2.1097800731658936, 1.123436689376831]"
4.0,1.0,2.8,21,5.224221467971802,0.7463173525674003,0.3646144490240126,"[0.41156816482543945, 0.7710108757019043, 1.5230097770690918, 0.33966898918151855, 0.8199260234832764, 0.8117737770080566, 0.5472638607025146]"
1.5,1.0,1.05,27,12.670489072799683,1.4078321191999648,0.5186214218535514,"[1.4515790939331055, 1.244075059890747, 0.9958488941192627, 1.6890978813171387, 2.0273473262786865, 2.371217966079712, 1.059912919998169, 1.2517149448394775, 0.5796949863433838]"
1.0,1.0,0.7,21,12.756649732589722,1.8223785332271032,0.5087887766245701,"[2.579066753387451, 1.0756001472473145, 2.2438149452209473, 1.667428731918335, 2.2762091159820557, 1.5189540386199951, 1.395576000213623]"
0.5,1.0,0.35,21,11.961538076400757,1.7087911537715368,0.568765052442265,"[1.9715220928192139, 2.4457643032073975, 1.4993951320648193, 1.6046137809753418, 2.306813955307007, 0.6109497547149658, 1.5224790573120117]"
0.5,-1.0,0.35,18,5.657898902893066,0.9429831504821777,0.39400158974327926,"[0.4518280029296875, 0.7640628814697266, 1.283271312713623, 1.627465009689331, 0.839669942855835, 0.6916017532348633]"
