size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
0.5,-1.0,0.35,21,6.532536029815674,0.9332194328308105,0.5495025803425053,"[0.8918421268463135, 0.09134793281555176, 1.0161571502685547, 0.7401750087738037, 1.955075740814209, 0.5224399566650391, 1.3154981136322021]"
1.5,1.0,1.05,18,8.072632789611816,1.345438798268636,0.617126742221392,"[1.8496639728546143, 0.6755549907684326, 2.260004997253418, 0.955502986907959, 1.680332899093628, 0.6515729427337646]"
1.5,-1.0,1.05,18,6.869574069976807,1.144929011662801,1.0538590112699462,"[0.6799559593200684, 0.7078940868377686, 0.491657018661499, 0.6712980270385742, 3.491147041320801, 0.8276219367980957]"
1.0,-1.0,0.7,24,5.069336891174316,0.6336671113967896,0.1831552593493671,"[1.075533151626587, 0.7075910568237305, 0.41950106620788574, 0.5966050624847412, 0.5713880062103271, 0.5796017646789551, 0.5958199501037598, 0.5232968330383301]"
1.0,1.0,0.7,24,9.573270320892334,1.1966587901115417,0.4721308579212306,"[1.1948881149291992, 1.7398111820220947, 0.8116381168365479, 1.2836689949035645, 0.47568202018737793, 1.6355488300323486, 0.6595771312713623, 1.7724559307098389]"
0.5,1.0,0.35,21,6.522698879241943,0.9318141256059919,0.5669516324752573,"[0.6356041431427002, 0.8404200077056885, 0.5975930690765381, 0.5973911285400391, 2.203918695449829, 1.203922986984253, 0.4438488483428955]"
2.0,-1.0,1.4,15,5.224952936172485,1.0449905872344971,0.6574571101609346,"[0.4669182300567627, 0.5956687927246094, 0.46750712394714355, 1.89152193069458, 1.8033368587493896]"
2.0,1.0,1.4,12,5.975165843963623,1.4937914609909058,0.3230751081584947,"[1.9953911304473877, 1.1155948638916016, 1.5194427967071533, 1.3447370529174805]"
4.0,1.0,2.8,18,3.6639976501464844,0.6106662750244141,0.33090339501507093,"[0.5555570125579834, 0.37160801887512207, 1.323819875717163, 0.355299711227417, 0.459536075592041, 0.5981769561767578]"
4.0,-1.0,2.8,15,2.981032371520996,0.5962064743041993,0.30698477684249287,"[0.32357025146484375, 0.6357166767120361, 0.443713903427124, 1.1748278141021729, 0.40320372581481934]"
1.5,-1.0,1.05,21,8.39289116859436,1.1989844526563371,0.629289536789041,"[1.1395032405853271, 0.8750779628753662, 1.3554179668426514, 0.8836979866027832, 2.507894992828369, 1.331676959991455, 0.2996220588684082]"
1.5,1.0,1.05,18,6.446667671203613,1.0744446118672688,0.598508144469899,"[1.3078057765960693, 1.284106969833374, 0.6117122173309326, 0.7714087963104248, 0.3158109188079834, 2.155822992324829]"
1.0,1.0,0.7,21,9.448591947555542,1.3497988496507918,0.6536840869885893,"[1.4115650653839111, 1.4916908740997314, 1.8673059940338135, 0.64363694190979, 1.1555089950561523, 2.4755098819732666, 0.40337419509887695]"
2.0,-1.0,1.4,12,6.9170241355896,1.7292560338974,0.6879178256436168,"[0.8274219036102295, 1.3957171440124512, 2.0265541076660156, 2.6673309803009033]"
2.0,1.0,1.4,21,9.882794618606567,1.411827802658081,0.5708238388794683,"[1.1011152267456055, 1.3881630897521973, 0.9075841903686523, 1.4199230670928955, 2.147223949432373, 2.291293144226074, 0.6274919509887695]"
0.5,-1.0,0.35,12,3.2615721225738525,0.8153930306434631,0.3259950775139408,"[0.731471061706543, 1.363813877105713, 0.5145752429962158, 0.6517119407653809]"
1.0,-1.0,0.7,18,7.84452748298645,1.3074212471644084,0.5409589773180327,"[2.194427013397217, 0.7651810646057129, 1.1555171012878418, 1.2835302352905273, 1.7873361110687256, 0.6585359573364258]"
4.0,1.0,2.8,18,3.8379874229431152,0.6396645704905192,0.12248526362653325,"[0.7074759006500244, 0.8487937450408936, 0.5962827205657959, 0.681164026260376, 0.5133109092712402, 0.49096012115478516]"
0.5,1.0,0.35,24,6.255931854248047,0.7819914817810059,0.34082799267821967,"[1.123845100402832, 0.6275539398193359, 0.30765390396118164, 1.2435929775238037, 0.9156699180603027, 1.083704948425293, 0.6435809135437012, 0.3103301525115967]"
4.0,-1.0,2.8,18,4.085350513458252,0.680891752243042,0.18677207766816462,"[0.9797561168670654, 0.4835491180419922, 0.6276788711547852, 0.571958065032959, 0.5316171646118164, 0.8907911777496338]"
4.0,-1.0,2.8,18,3.8529443740844727,0.6421573956807455,0.22713392704988541,"[0.4273860454559326, 0.5958421230316162, 0.6028368473052979, 0.37996411323547363, 1.0513560771942139, 0.7955591678619385]"
0.5,1.0,0.35,21,8.0541672706604,1.1505953243800573,0.532041475723818,"[2.0593390464782715, 1.0167372226715088, 1.0596592426300049, 0.3083460330963135, 0.680344820022583, 1.4914908409118652, 1.4382500648498535]"
1.0,-1.0,0.7,12,6.423621416091919,1.6059053540229797,0.7065301359222935,"[0.92734694480896, 2.786797046661377, 1.266355276107788, 1.443122148513794]"
4.0,1.0,2.8,15,4.783783912658691,0.9567567825317382,0.5810943285239661,"[0.6107511520385742, 1.995466947555542, 0.5715112686157227, 1.1864557266235352, 0.4195988178253174]"
1.5,1.0,1.05,24,6.262959003448486,0.7828698754310608,0.38798721493724453,"[0.30796313285827637, 1.5635077953338623, 0.9555001258850098, 0.6812520027160645, 0.41935110092163086, 1.0516119003295898, 0.4356191158294678, 0.848153829574585]"
1.0,1.0,0.7,21,9.226198434829712,1.318028347832816,0.3418634119001202,"[1.9075708389282227, 0.7962071895599365, 1.2911181449890137, 1.2518229484558105, 1.3444652557373047, 1.007321834564209, 1.6276922225952148]"
2.0,1.0,1.4,21,7.009218454360962,1.001316922051566,0.581438033907314,"[0.8677282333374023, 0.33158111572265625, 2.2115719318389893, 0.8754312992095947, 0.6518399715423584, 1.4196288585662842, 0.6514370441436768]"
2.0,-1.0,1.4,18,6.87246561050415,1.1454109350840251,0.7932557048333858,"[1.1157598495483398, 2.8624539375305176, 0.8998579978942871, 0.57942795753479, 0.5311069488525391, 0.8838589191436768]"
0.5,-1.0,0.35,9,2.8582093715667725,0.9527364571889242,0.15348232870895134,"[0.8912932872772217, 1.1637461185455322, 0.8031699657440186]"
1.5,-1.0,1.05,15,5.189514875411987,1.0379029750823974,0.7471988889513188,"[0.06767678260803223, 0.8037891387939453, 2.362604856491089, 0.8486790657043457, 1.1067650318145752]"
