size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
1.0,1.0,0.7,12,5.4609997272491455,1.3652499318122864,0.7079133021479114,"[1.0514018535614014, 0.6352980136871338, 1.2435369491577148, 2.5307629108428955]"
2.0,1.0,1.4,15,5.870693683624268,1.1741387367248535,0.6673695335644078,"[1.9956250190734863, 0.48329710960388184, 1.1551847457885742, 1.849118947982788, 0.3874678611755371]"
4.0,1.0,2.8,18,6.450403928756714,1.0750673214594524,0.3953895328952074,"[0.8482050895690918, 1.7473280429840088, 0.795637845993042, 0.8675990104675293, 0.7004618644714355, 1.4911720752716064]"
1.0,-1.0,0.7,12,6.894581079483032,1.723645269870758,0.7655317414170124,"[1.1010229587554932, 3.0113441944122314, 1.5875310897827148, 1.1946828365325928]"
0.5,1.0,0.35,24,8.597525835037231,1.074690729379654,0.526925845534653,"[1.2839269638061523, 1.3881800174713135, 0.5963618755340576, 1.059208869934082, 2.1316640377044678, 0.875540018081665, 0.24395394325256348, 1.0186901092529297]"
1.5,-1.0,1.05,27,9.638833284378052,1.0709814760420058,0.3616305885006556,"[0.9338619709014893, 1.419800043106079, 0.7001209259033203, 0.59548020362854, 0.6515481472015381, 1.3876879215240479, 1.6904940605163574, 1.1842539310455322, 1.0755860805511475]"
4.0,-1.0,2.8,15,4.930482864379883,0.9860965728759765,0.2734302798123785,"[0.63555908203125, 1.4521498680114746, 0.9874510765075684, 0.8116717338562012, 1.0436511039733887]"
1.0,1.0,0.7,15,11.937077760696411,2.387415552139282,1.46362327709736,"[2.7232909202575684, 1.4350528717041016, 0.9872350692749023, 5.083525896072388, 1.7079730033874512]"
4.0,1.0,2.8,12,5.582261800765991,1.3955654501914978,0.6117424386118845,"[0.9075450897216797, 0.6825318336486816, 2.116651773452759, 1.875533103942871]"
0.5,1.0,0.35,27,9.441564083099365,1.0490626758999295,0.3850007097257306,"[1.2114570140838623, 1.4196701049804688, 1.5717461109161377, 1.3719282150268555, 0.8836185932159424, 0.371779203414917, 0.7161669731140137, 1.2437188625335693, 0.6514790058135986]"
2.0,-1.0,1.4,18,6.4799885749816895,1.0799980958302815,0.4167720803054869,"[1.2036128044128418, 0.8117709159851074, 1.1017749309539795, 0.9073588848114014, 1.8914508819580078, 0.5640201568603516]"
0.5,-1.0,0.35,15,6.653385400772095,1.330677080154419,0.5975845821649293,"[2.2515621185302734, 0.803286075592041, 0.7643980979919434, 1.0147221088409424, 1.8194169998168945]"
1.5,1.0,1.05,18,7.804999113082886,1.3008331855138142,0.7522902608758548,"[1.5231218338012695, 1.268043041229248, 2.8113269805908203, 0.9633369445800781, 0.7231791019439697, 0.5159912109375]"
1.0,-1.0,0.7,24,10.53914737701416,1.31739342212677,0.6340443375775805,"[2.483898878097534, 1.0186331272125244, 0.979701042175293, 0.5717291831970215, 1.1399590969085693, 2.269515037536621, 1.0674560070037842, 1.0082550048828125]"
2.0,1.0,1.4,21,8.789329767227173,1.2556185381753104,0.6661901134244484,"[0.6422839164733887, 2.5556352138519287, 1.68930983543396, 0.6194629669189453, 1.3315529823303223, 1.3530399799346924, 0.5980448722839355]"
1.5,-1.0,1.05,15,9.57695484161377,1.915390968322754,0.7255094003462408,"[1.4448471069335938, 3.042851686477661, 2.4754040241241455, 1.1005690097808838, 1.5132830142974854]"
