size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
2.0,1.0,1.4,15,6.2252655029296875,1.2450531005859375,0.6608806927104802,"[0.848602294921875, 2.403425931930542, 1.5478620529174805, 0.8273530006408691, 0.5980222225189209]"
1.0,1.0,0.7,18,17.58413529396057,2.930689215660095,2.3107346914779865,"[1.9957051277160645, 0.8041250705718994, 4.293824195861816, 2.995382070541382, 0.3238339424133301, 7.171264886856079]"
0.5,-1.0,0.35,12,9.151487827301025,2.2878719568252563,0.7498992424925387,"[2.324129581451416, 3.3319830894470215, 2.2835581302642822, 1.2118170261383057]"
1.5,1.0,1.05,24,12.457391500473022,1.5571739375591278,0.8017581822594407,"[0.06371307373046875, 1.4758310317993164, 2.563668966293335, 1.235701560974121, 2.6867849826812744, 0.933351993560791, 1.5907230377197266, 1.9076168537139893]"
2.0,-1.0,1.4,24,10.709945678710938,1.3387432098388672,0.7020913690351569,"[1.0277769565582275, 2.2516191005706787, 0.7156600952148438, 1.8916480541229248, 0.7639579772949219, 2.3238232135772705, 0.33153414726257324, 1.403926134109497]"
1.0,-1.0,0.7,21,12.033206462860107,1.719029494694301,0.9074878880804557,"[3.59521484375, 2.3640260696411133, 1.0274138450622559, 0.7077479362487793, 1.4598908424377441, 1.211256742477417, 1.6676561832427979]"
0.5,1.0,0.35,18,12.135010004043579,2.0225016673405967,1.0900717259946227,"[3.0596160888671875, 1.811769962310791, 0.5970079898834229, 0.6995360851287842, 2.5476129055023193, 3.419466972351074]"
1.5,-1.0,1.05,18,16.42156147956848,2.7369269132614136,1.1838404521013826,"[1.4920191764831543, 1.0837433338165283, 3.683475971221924, 2.4676570892333984, 4.435377836227417, 3.2592880725860596]"
4.0,1.0,2.8,18,10.435532093048096,1.7392553488413494,0.9502280242646947,"[1.3639662265777588, 1.1746118068695068, 1.7479979991912842, 3.7394261360168457, 1.6439778804779053, 0.7655520439147949]"
4.0,-1.0,2.8,15,8.843875646591187,1.7687751293182372,0.7959420983850264,"[2.99611496925354, 1.9478869438171387, 1.475667953491211, 1.8916230201721191, 0.5325827598571777]"
0.5,-1.0,0.35,21,11.593050479888916,1.6561500685555595,0.6769567835366034,"[1.4595372676849365, 1.7873859405517578, 1.7874181270599365, 0.5397038459777832, 1.627859115600586, 3.003525972366333, 1.387620210647583]"
1.0,1.0,0.7,27,18.016260147094727,2.0018066830105252,0.8820354080019653,"[2.2031188011169434, 0.9557008743286133, 3.235368013381958, 3.123328924179077, 1.7956600189208984, 2.8995511531829834, 1.4115440845489502, 0.6519310474395752, 1.7400572299957275]"
4.0,-1.0,2.8,18,6.365163803100586,1.0608606338500977,0.5955786927929498,"[0.2439131736755371, 0.7866618633270264, 1.9556899070739746, 0.9637532234191895, 1.7235658168792725, 0.6915798187255859]"
2.0,-1.0,1.4,24,12.293477773666382,1.5366847217082977,0.6552529354151989,"[1.1559200286865234, 2.811751127243042, 1.9958698749542236, 1.1156198978424072, 0.6278200149536133, 1.2751250267028809, 2.0758986473083496, 1.2354731559753418]"
1.0,-1.0,0.7,21,15.842607975006104,2.2632297107151578,0.6757609322907702,"[1.9955241680145264, 2.411669969558716, 3.8274800777435303, 1.979393720626831, 1.6109628677368164, 2.1100170612335205, 1.907560110092163]"
1.5,1.0,1.05,30,12.912065029144287,1.2912065029144286,0.9362483765873104,"[1.9428911209106445, 3.1475789546966553, 2.6433849334716797, 1.4754621982574463, 0.7876749038696289, 0.7236580848693848, 0.40384507179260254, 0.6920998096466064, 0.867866039276123, 0.22760391235351562]"
0.5,1.0,0.35,24,18.67489504814148,2.334361881017685,1.6684946249341,"[1.6906702518463135, 4.331660032272339, 2.4607880115509033, 0.7397799491882324, 0.0518498420715332, 5.46872615814209, 1.9278149604797363, 2.003605842590332]"
1.5,-1.0,1.05,24,10.249672412872314,1.2812090516090393,1.0353485437962413,"[2.499570846557617, 0.21976923942565918, 1.5000197887420654, 3.2356936931610107, 0.21981000900268555, 0.5144948959350586, 1.3880338668823242, 0.6722800731658936]"
2.0,1.0,1.4,21,10.798557996749878,1.5426511423928397,0.5315764789561951,"[1.419640064239502, 2.739809036254883, 0.9157018661499023, 1.227687120437622, 1.5213680267333984, 1.611313819885254, 1.3630380630493164]"
4.0,1.0,2.8,12,16.159711360931396,4.039927840232849,1.8659167054604306,"[2.571359157562256, 7.237126111984253, 3.3395180702209473, 3.0117080211639404]"
1.0,-1.0,0.7,18,6.055626153945923,1.0092710256576538,0.4540041163066186,"[0.7712950706481934, 1.1557669639587402, 1.7875351905822754, 0.6122920513153076, 0.444044828414917, 1.2846920490264893]"
1.0,1.0,0.7,27,17.461529970169067,1.940169996685452,1.0087229097819372,"[3.539184331893921, 1.379044771194458, 2.362780809402466, 1.6597318649291992, 2.8666181564331055, 0.9391911029815674, 1.1955418586730957, 3.0917999744415283, 0.42763710021972656]"
2.0,-1.0,1.4,24,12.26165223121643,1.5327065289020538,1.3864834804109305,"[1.8593308925628662, 3.067991018295288, 0.4436018466949463, 0.5955901145935059, 1.1956188678741455, 4.364328861236572, 0.4117088317871094, 0.32348179817199707]"
4.0,1.0,2.8,21,14.577074766159058,2.0824392523084367,1.2261555466326721,"[3.547154188156128, 1.7154839038848877, 0.9955079555511475, 4.227069854736328, 0.7876677513122559, 1.1957671642303467, 2.108423948287964]"
1.5,1.0,1.05,21,17.538934469223022,2.5055620670318604,1.2184797980085615,"[2.2034618854522705, 1.6753621101379395, 1.603388786315918, 5.0195090770721436, 3.3612852096557617, 2.4917492866516113, 1.184178113937378]"
4.0,-1.0,2.8,18,8.038193464279175,1.3396989107131958,0.6712304385265229,"[1.91568922996521, 0.84564208984375, 1.6357488632202148, 2.282839059829712, 0.3065769672393799, 1.0516972541809082]"
1.5,-1.0,1.05,27,11.887170314788818,1.320796701643202,0.6734275965129475,"[2.419473886489868, 1.3719639778137207, 2.163644790649414, 0.6801478862762451, 0.5150718688964844, 1.1419329643249512, 1.371509075164795, 1.8116488456726074, 0.4117770195007324]"
2.0,1.0,1.4,18,13.562619924545288,2.2604366540908813,1.985110427152798,"[6.1467108726501465, 3.0339698791503906, 0.4277651309967041, 2.4274301528930664, 0.5716400146484375, 0.955103874206543]"
0.5,-1.0,0.35,21,12.471125602722168,1.7815893718174525,0.8446195456323867,"[2.1944921016693115, 2.194992780685425, 2.2352828979492188, 0.5637319087982178, 2.1554129123687744, 0.395596981048584, 2.7316160202026367]"
0.5,1.0,0.35,24,20.136152982711792,2.517019122838974,1.7014900464937,"[3.3680009841918945, 3.6193082332611084, 4.355792999267578, 0.555743932723999, 5.195684909820557, 1.1067769527435303, 0.8509900569915771, 1.0838549137115479]"
