size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
4.0,-1.0,2.8,12,6.343353033065796,1.585838258266449,0.46730707404249233,"[1.4616661071777344, 1.1479289531707764, 1.362720012664795, 2.3710379600524902]"
1.5,-1.0,1.05,24,8.353009700775146,1.0441262125968933,0.8249103644801399,"[1.4523248672485352, 0.5038750171661377, 0.3319098949432373, 0.2116398811340332, 0.7476000785827637, 1.6030101776123047, 2.8432257175445557, 0.6594240665435791]"
1.0,-1.0,0.7,18,10.021047115325928,1.670174519220988,0.8416144052579373,"[0.36319899559020996, 1.0836691856384277, 1.7072699069976807, 1.6516060829162598, 3.0757691860198975, 2.139533758163452]"
2.0,1.0,1.4,18,10.098530769348145,1.6830884615580242,1.971956627307004,"[1.2585201263427734, 6.027344226837158, 0.5308651924133301, 0.9469201564788818, 0.2513771057128906, 1.0835039615631104]"
0.5,-1.0,0.35,9,13.554286241531372,4.518095413843791,2.7110544150169043,"[0.9878041744232178, 7.578427076339722, 4.988054990768433]"
4.0,1.0,2.8,12,12.334250926971436,3.083562731742859,1.130593067642183,"[2.9312291145324707, 1.780561923980713, 4.891263961791992, 2.7311959266662598]"
1.5,1.0,1.05,18,17.685770511627197,2.9476284186045327,2.0729907736642663,"[3.193380832672119, 6.323144912719727, 0.9148619174957275, 4.763937950134277, 0.503014087677002, 1.9874308109283447]"
2.0,-1.0,1.4,15,10.298220872879028,2.059644174575806,1.3324314314735342,"[1.0353920459747314, 2.2280168533325195, 3.235452890396118, 3.68373703956604, 0.11562204360961914]"
1.0,1.0,0.7,18,12.388386011123657,2.064731001853943,1.1939080650269012,"[0.7318086624145508, 1.875675916671753, 1.19588303565979, 3.210458278656006, 4.083230018615723, 1.291330099105835]"
0.5,1.0,0.35,12,8.533313035964966,2.1333282589912415,1.36636644711959,"[0.5140810012817383, 1.8917429447174072, 1.8275902271270752, 4.299898862838745]"
4.0,1.0,2.8,15,13.130505800247192,2.6261011600494384,0.8221246036172992,"[1.7475688457489014, 2.9955689907073975, 2.948599100112915, 3.8032917976379395, 1.635477066040039]"
2.0,1.0,1.4,18,15.336846351623535,2.5561410586039224,1.9201639915852624,"[0.8916919231414795, 2.615048885345459, 0.739738941192627, 1.1235058307647705, 3.9315059185028076, 6.035354852676392]"
1.5,1.0,1.05,15,15.705234050750732,3.1410468101501463,2.0690863343675883,"[0.875485897064209, 1.8995602130889893, 2.163506031036377, 6.747192859649658, 4.019489049911499]"
1.0,-1.0,0.7,9,8.561567783355713,2.853855927785238,1.5860728813821992,"[0.6111900806427002, 3.939436912536621, 4.010940790176392]"
1.0,1.0,0.7,12,12.333482027053833,3.0833705067634583,1.5209941204257806,"[2.747706890106201, 1.0191001892089844, 5.283329725265503, 3.2833452224731445]"
0.5,-1.0,0.35,12,8.110082149505615,2.027520537376404,0.6585522757669886,"[1.0835931301116943, 2.7313802242279053, 1.7478477954864502, 2.5472609996795654]"
2.0,-1.0,1.4,12,14.977300882339478,3.7443252205848694,3.1179604686934077,"[8.387301921844482, 4.790555000305176, 0.739495038986206, 1.0599489212036133]"
1.5,-1.0,1.05,9,17.947916746139526,5.982638915379842,3.634590251017257,"[1.8664977550506592, 10.706868886947632, 5.374550104141235]"
0.5,1.0,0.35,12,15.584519624710083,3.8961299061775208,1.5437227515175644,"[2.051743984222412, 3.41984486579895, 6.323539972305298, 3.789390802383423]"
4.0,-1.0,2.8,15,12.658885955810547,2.531777191162109,1.0165171870567806,"[2.0835909843444824, 1.6053550243377686, 4.075256824493408, 3.372225046157837, 1.5224580764770508]"
0.5,-1.0,0.35,9,9.098320007324219,3.0327733357747397,0.8829182865657369,"[1.867272138595581, 3.2275519371032715, 4.003495931625366]"
4.0,1.0,2.8,18,16.29375982284546,2.7156266371409097,0.3664771129365581,"[3.4277517795562744, 2.507762908935547, 2.4195361137390137, 2.564069986343384, 2.419680118560791, 2.954958915710449]"
2.0,1.0,1.4,21,12.541885137557983,1.7916978767939977,0.7832755786327408,"[1.3953521251678467, 1.555624008178711, 2.9725470542907715, 1.5719799995422363, 2.619284152984619, 2.0153379440307617, 0.4117598533630371]"
4.0,-1.0,2.8,15,13.532864093780518,2.7065728187561033,0.87980044874939,"[1.7877309322357178, 1.4994471073150635, 3.211824893951416, 3.5073862075805664, 3.526474952697754]"
2.0,-1.0,1.4,15,10.543925762176514,2.1087851524353027,1.5054035284402851,"[0.9077658653259277, 4.923475980758667, 2.3309381008148193, 1.5313060283660889, 0.8504397869110107]"
1.5,-1.0,1.05,18,9.001420736312866,1.5002367893854778,0.6814862776280983,"[0.9957749843597412, 0.9400429725646973, 0.5971019268035889, 1.8995800018310547, 2.203523874282837, 2.3653969764709473]"
1.0,1.0,0.7,15,13.992654800415039,2.7985309600830077,1.2946532668934787,"[1.3873908519744873, 3.9714150428771973, 1.6196041107177734, 2.3626596927642822, 4.651585102081299]"
1.5,1.0,1.05,12,13.333073854446411,3.333268463611603,2.1103619889734926,"[0.9875609874725342, 4.635061025619507, 1.6110529899597168, 6.099398851394653]"
1.0,-1.0,0.7,15,14.108607769012451,2.8217215538024902,2.292010927473542,"[0.8607521057128906, 3.4274299144744873, 2.7635738849639893, 6.772809028625488, 0.2840428352355957]"
0.5,1.0,0.35,12,14.37694525718689,3.5942363142967224,0.7883875206649299,"[2.995352029800415, 3.803421974182129, 2.787121057510376, 4.79105019569397]"
