size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
0.5,-1.0,0.35,33,3.677624225616455,0.3343294750560414,0.16406889446316122,"[0.08518719673156738, 0.17983007431030273, 0.42795705795288086, 0.25166988372802734, 0.445148229598999, 0.2838160991668701, 0.2836129665374756, 0.22014093399047852, 0.2677900791168213, 0.5968649387359619, 0.6356067657470703]"
1.0,-1.0,0.7,45,6.327487230300903,0.42183248202006024,0.3206723133219567,"[0.32381319999694824, 0.5477330684661865, 0.24393081665039062, 0.14773201942443848, 0.7710621356964111, 0.5638747215270996, 0.1633467674255371, 0.147996187210083, 0.2596101760864258, 0.2995939254760742, 0.2757527828216553, 0.2918519973754883, 0.707813024520874, 1.3796591758728027, 0.20371723175048828]"
4.0,1.0,2.8,18,3.2321293354034424,0.5386882225672404,0.34654218509908524,"[0.2598891258239746, 0.41985034942626953, 0.41147494316101074, 1.270050048828125, 0.2676517963409424, 0.6032130718231201]"
2.0,-1.0,1.4,27,3.281187057495117,0.3645763397216797,0.13350293618764367,"[0.3237462043762207, 0.3633852005004883, 0.2677500247955322, 0.6520960330963135, 0.3877601623535156, 0.2998330593109131, 0.2598412036895752, 0.20370912551879883, 0.5230660438537598]"
2.0,1.0,1.4,27,4.864772319793701,0.5405302577548556,0.4310433007014445,"[0.4274120330810547, 0.17980599403381348, 1.3633968830108643, 0.891711950302124, 0.07565736770629883, 1.0836889743804932, 0.2919600009918213, 0.3636190891265869, 0.18752002716064453]"
1.0,1.0,0.7,42,6.141847848892212,0.43870341777801514,0.3395472555005622,"[0.37172508239746094, 0.9392390251159668, 0.32485008239746094, 0.23566794395446777, 0.1478290557861328, 1.4598360061645508, 0.34043192863464355, 0.38779592514038086, 0.5557730197906494, 0.2598452568054199, 0.16363310813903809, 0.3237621784210205, 0.33154797554016113, 0.2999112606048584]"
1.5,-1.0,1.05,39,5.329985618591309,0.40999889373779297,0.12452409130344877,"[0.3816962242126465, 0.2758321762084961, 0.23552417755126953, 0.26750898361206055, 0.43603086471557617, 0.5398461818695068, 0.5795779228210449, 0.41980528831481934, 0.41170191764831543, 0.4921739101409912, 0.2747020721435547, 0.36382198333740234, 0.651763916015625]"
0.5,1.0,0.35,30,7.474388837814331,0.7474388837814331,0.5788642086656733,"[0.8394181728363037, 0.3077538013458252, 1.7005441188812256, 1.9159798622131348, 0.6118080615997314, 0.2999117374420166, 0.539588212966919, 0.059992074966430664, 0.8199689388275146, 0.3794238567352295]"
4.0,-1.0,2.8,6,2.0631601810455322,1.0315800905227661,0.7881098985671997,"[0.2434701919555664, 1.8196899890899658]"
1.5,1.0,1.05,30,5.140425682067871,0.5140425682067871,0.26239955845359747,"[0.3634951114654541, 0.397205114364624, 0.5157930850982666, 0.8757200241088867, 0.33148694038391113, 0.4211242198944092, 1.1317970752716064, 0.5120930671691895, 0.33198118209838867, 0.25972986221313477]"
2.0,1.0,1.4,30,3.1093506813049316,0.31093506813049315,0.12853425653182565,"[0.21979117393493652, 0.29974913597106934, 0.2837238311767578, 0.37943482398986816, 0.3958580493927002, 0.22794485092163086, 0.5558300018310547, 0.4431478977203369, 0.21987199783325195, 0.0839989185333252]"
1.0,-1.0,0.7,42,5.0702738761901855,0.3621624197278704,0.35154294761164867,"[0.18029022216796875, 0.19591403007507324, 1.5637450218200684, 0.5797929763793945, 0.25189876556396484, 0.24370718002319336, 0.3877711296081543, 0.29974818229675293, 0.1797471046447754, 0.23585915565490723, 0.3879990577697754, 0.20362496376037598, 0.12440299987792969, 0.23577308654785156]"
1.0,1.0,0.7,33,5.102752923965454,0.4638866294514049,0.2937618666424476,"[0.3395960330963135, 1.1760809421539307, 0.3320910930633545, 0.22791695594787598, 0.35562920570373535, 0.1637430191040039, 0.43578100204467773, 0.4358408451080322, 0.9324908256530762, 0.29967212677001953, 0.40391087532043457]"
1.5,-1.0,1.05,24,3.2667198181152344,0.4083399772644043,0.19784087393855862,"[0.1960468292236328, 0.22791314125061035, 0.4039289951324463, 0.17145299911499023, 0.512890100479126, 0.43573474884033203, 0.5150659084320068, 0.8036870956420898]"
4.0,1.0,2.8,24,2.6431453227996826,0.3303931653499603,0.17869883800274794,"[0.15575504302978516, 0.1316838264465332, 0.2678520679473877, 0.22775602340698242, 0.41182732582092285, 0.2518279552459717, 0.5122900009155273, 0.6841530799865723]"
0.5,1.0,0.35,27,5.0336081981658936,0.5592897997962104,0.35783763604952445,"[0.971560001373291, 0.45194506645202637, 0.2997148036956787, 0.3398141860961914, 0.25181102752685547, 1.0836310386657715, 0.18819093704223633, 0.3398759365081787, 1.107065200805664]"
1.5,1.0,1.05,42,4.4476659297943115,0.31769042355673655,0.11692502624608007,"[0.03791499137878418, 0.13968110084533691, 0.4276108741760254, 0.47590088844299316, 0.3799128532409668, 0.33184385299682617, 0.340482234954834, 0.38770008087158203, 0.34775614738464355, 0.33219003677368164, 0.4675929546356201, 0.28383874893188477, 0.235734224319458, 0.2595069408416748]"
0.5,-1.0,0.35,33,3.5196681022644043,0.3199698274785822,0.16531402450237628,"[0.22788000106811523, 0.17206501960754395, 0.4113280773162842, 0.5042750835418701, 0.21982789039611816, 0.21995115280151367, 0.7017509937286377, 0.17974400520324707, 0.41962504386901855, 0.32366108894348145, 0.13955974578857422]"
2.0,-1.0,1.4,21,2.1939785480499268,0.3134255068642752,0.1950645488756546,"[0.2036590576171875, 0.23573684692382812, 0.2677309513092041, 0.20373082160949707, 0.22782182693481445, 0.7874901294708252, 0.2678089141845703]"
4.0,-1.0,2.8,18,2.983884572982788,0.49731409549713135,0.2724033088442342,"[0.3801708221435547, 0.6596641540527344, 0.2678241729736328, 1.0283620357513428, 0.39583730697631836, 0.2520260810852051]"
