size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
2.0,1.0,1.4,6,21.587186098098755,10.793593049049377,4.228476881980896,"[6.5651161670684814, 15.022069931030273]"
4.0,1.0,2.8,18,10.144986391067505,1.6908310651779175,0.6562234734930339,"[1.70123291015625, 1.5013258457183838, 2.597784996032715, 2.045271158218384, 1.861684799194336, 0.4376866817474365]"
1.5,1.0,1.05,15,12.483092069625854,2.496618413925171,2.8771150453258407,"[8.221801996231079, 1.2133917808532715, 0.8374283313751221, 0.6930761337280273, 1.5173938274383545]"
0.5,1.0,0.35,6,23.147064924240112,11.573532462120056,0.8721224069595337,"[10.701410055160522, 12.44565486907959]"
0.5,-1.0,0.35,9,7.416079044342041,2.4720263481140137,1.6608310095581391,"[0.493427038192749, 4.557409048080444, 2.3652429580688477]"
1.0,1.0,0.7,6,23.250929832458496,11.625464916229248,1.5237889289855957,"[13.149253845214844, 10.101675987243652]"
4.0,-1.0,2.8,0,0.0,0.0,0.0,[]
1.0,-1.0,0.7,9,3.0720651149749756,1.0240217049916585,0.6253027067624862,"[1.1652328968048096, 1.7094252109527588, 0.19740700721740723]"
1.5,-1.0,1.05,15,6.3070690631866455,1.261413812637329,0.20528809462615796,"[1.42146897315979, 0.8775889873504639, 1.2613279819488525, 1.2935881614685059, 1.4530949592590332]"
2.0,-1.0,1.4,18,7.9450976848602295,1.3241829474767048,0.7749770945929886,"[0.31745195388793945, 1.0455920696258545, 0.9495759010314941, 2.405241012573242, 2.333289861679077, 0.8939468860626221]"
1.0,1.0,0.7,15,19.771908044815063,3.9543816089630126,2.6879722751351793,"[2.3414080142974854, 3.1976377964019775, 2.597600221633911, 9.293791055679321, 2.341470956802368]"
2.0,-1.0,1.4,12,3.4935691356658936,0.8733922839164734,0.45708684263117727,"[0.8372879028320312, 0.4693481922149658, 0.5576059818267822, 1.6293270587921143]"
1.5,1.0,1.05,12,7.085987329483032,1.771496832370758,1.0064682624217234,"[2.1413819789886475, 0.6136171817779541, 3.229436159133911, 1.1015520095825195]"
0.5,1.0,0.35,3,24.406018018722534,24.406018018722534,0.0,[24.406018018722534]
4.0,1.0,2.8,6,22.45920705795288,11.22960352897644,5.880000591278076,"[5.349602937698364, 17.109604120254517]"
2.0,1.0,1.4,15,14.308417081832886,2.861683416366577,1.1416882394733698,"[2.013360023498535, 3.6535050868988037, 4.702622890472412, 1.6616830825805664, 2.2772459983825684]"
1.0,-1.0,0.7,15,7.525642156600952,1.5051284313201905,0.8538184000200064,"[1.797199010848999, 1.8634209632873535, 0.6373460292816162, 0.46173810958862305, 2.7659380435943604]"
0.5,-1.0,0.35,6,2.4825279712677,1.24126398563385,0.38809406757354736,"[0.8531699180603027, 1.6293580532073975]"
1.5,-1.0,1.05,18,5.0493245124816895,0.8415540854136149,0.3317327534607745,"[1.173285722732544, 0.8933417797088623, 0.3738369941711426, 1.3177399635314941, 0.7578370571136475, 0.533282995223999]"
4.0,-1.0,2.8,0,0.0,0.0,0.0,[]
0.5,1.0,0.35,3,27.862229347229004,27.862229347229004,0.0,[27.862229347229004]
1.0,1.0,0.7,3,28.566282272338867,28.566282272338867,0.0,[28.566282272338867]
1.0,-1.0,0.7,0,0.0,0.0,0.0,[]
4.0,-1.0,2.8,6,2.1228017807006836,1.0614008903503418,0.6239719390869141,"[0.43742895126342773, 1.6853728294372559]"
2.0,-1.0,1.4,0,0.0,0.0,0.0,[]
1.5,-1.0,1.05,30,7.807735919952393,0.7807735919952392,0.6400065793390931,"[0.2536008358001709, 0.39754796028137207, 0.32573390007019043, 0.44565296173095703, 0.7013959884643555, 0.2616746425628662, 1.3816907405853271, 2.3330678939819336, 1.23763108253479, 0.4697399139404297]"
0.5,-1.0,0.35,15,2.315160036087036,0.4630320072174072,0.16951531070831738,"[0.22136402130126953, 0.3334941864013672, 0.5250580310821533, 0.7094109058380127, 0.5258328914642334]"
2.0,1.0,1.4,18,23.242472171783447,3.8737453619639077,5.97760237844569,"[0.4136972427368164, 0.6215722560882568, 0.6536478996276855, 0.3578019142150879, 4.325593948364258, 16.870158910751343]"
1.5,1.0,1.05,9,23.92889094352722,7.97629698117574,6.758456672258698,"[0.2934548854827881, 6.893740177154541, 16.741695880889893]"
4.0,1.0,2.8,12,3.597733497619629,0.8994333744049072,0.46255897934551266,"[0.22153902053833008, 0.7254517078399658, 1.3652868270874023, 1.2854559421539307]"
